Episode #,State,Action,Reward,Next State,Terminated
11,[-0.5023829   0.00473755],1,-1.0,[-0.49780434  0.00457854],0
11,[-0.49780434  0.00457854],1,-1.0,[-0.49341905  0.00438528],0
11,[-0.49341905  0.00438528],1,-1.0,[-0.4892598   0.00415924],0
11,[-0.4892598   0.00415924],1,-1.0,[-0.48535767  0.00390215],0
11,[-0.48535767  0.00390215],1,-1.0,[-0.4817417   0.00361597],0
11,[-0.4817417   0.00361597],1,-1.0,[-0.47843882  0.00330287],0
11,[-0.47843882  0.00330287],1,-1.0,[-0.47547364  0.0029652 ],0
11,[-0.47547364  0.0029652 ],1,-1.0,[-0.4728681   0.00260552],0
11,[-0.4728681   0.00260552],1,-1.0,[-0.4706416  0.0022265],0
11,[-0.4706416  0.0022265],1,-1.0,[-0.46881062  0.00183099],0
11,[-0.46881062  0.00183099],1,-1.0,[-0.4673887   0.00142193],0
11,[-0.4673887   0.00142193],1,-1.0,[-0.46638635  0.00100235],0
11,[-0.46638635  0.00100235],1,-1.0,[-0.46581098  0.00057536],0
11,[-0.46581098  0.00057536],1,-1.0,[-4.6566686e-01  1.4411892e-04],0
11,[-4.6566686e-01  1.4411892e-04],1,-1.0,[-4.6595505e-01 -2.8818645e-04],0
11,[-4.6595505e-01 -2.8818645e-04],1,-1.0,[-0.4666734  -0.00071836],0
11,[-0.4666734  -0.00071836],1,-1.0,[-0.46781665 -0.00114323],0
11,[-0.46781665 -0.00114323],1,-1.0,[-0.4693763  -0.00155965],0
11,[-0.4693763  -0.00155965],1,-1.0,[-0.4713408  -0.00196452],0
11,[-0.4713408  -0.00196452],1,-1.0,[-0.47369567 -0.00235486],0
11,[-0.47369567 -0.00235486],1,-1.0,[-0.4764234  -0.00272773],0
11,[-0.4764234  -0.00272773],1,-1.0,[-0.47950378 -0.00308037],0
11,[-0.47950378 -0.00308037],1,-1.0,[-0.48291388 -0.00341012],0
11,[-0.48291388 -0.00341012],1,-1.0,[-0.48662838 -0.0037145 ],0
11,[-0.48662838 -0.0037145 ],1,-1.0,[-0.4906196  -0.00399121],0
11,[-0.4906196  -0.00399121],1,-1.0,[-0.49485773 -0.00423815],0
11,[-0.49485773 -0.00423815],1,-1.0,[-0.49931118 -0.00445344],0
11,[-0.49931118 -0.00445344],1,-1.0,[-0.5039466  -0.00463543],0
11,[-0.5039466  -0.00463543],1,-1.0,[-0.50872934 -0.00478274],0
11,[-0.50872934 -0.00478274],1,-1.0,[-0.5136236  -0.00489422],0
11,[-0.5136236  -0.00489422],1,-1.0,[-0.5185926  -0.00496903],0
11,[-0.5185926  -0.00496903],1,-1.0,[-0.52359915 -0.00500657],0
11,[-0.52359915 -0.00500657],1,-1.0,[-0.52860576 -0.00500657],0
11,[-0.52860576 -0.00500657],1,-1.0,[-0.53357476 -0.00496902],0
11,[-0.53357476 -0.00496902],1,-1.0,[-0.53846896 -0.00489421],0
11,[-0.53846896 -0.00489421],1,-1.0,[-0.5432517  -0.00478272],0
11,[-0.5432517  -0.00478272],1,-1.0,[-0.5478871  -0.00463541],0
11,[-0.5478871  -0.00463541],1,-1.0,[-0.5523405  -0.00445341],0
11,[-0.5523405  -0.00445341],1,-1.0,[-0.5565786  -0.00423811],0
11,[-0.5565786  -0.00423811],1,-1.0,[-0.56056976 -0.00399117],0
11,[-0.56056976 -0.00399117],1,-1.0,[-0.5642842  -0.00371445],0
11,[-0.5642842  -0.00371445],1,-1.0,[-0.5676943  -0.00341007],0
11,[-0.5676943  -0.00341007],1,-1.0,[-0.5707746  -0.00308031],0
11,[-0.5707746  -0.00308031],1,-1.0,[-0.5735023  -0.00272768],0
11,[-0.5735023  -0.00272768],1,-1.0,[-0.5758571 -0.0023548],0
11,[-0.5758571 -0.0023548],1,-1.0,[-0.57782155 -0.00196446],0
11,[-0.57782155 -0.00196446],1,-1.0,[-0.5793811  -0.00155958],0
11,[-0.5793811  -0.00155958],1,-1.0,[-0.58052427 -0.00114317],0
11,[-0.58052427 -0.00114317],1,-1.0,[-0.58124256 -0.0007183 ],0
11,[-0.58124256 -0.0007183 ],1,-1.0,[-5.8153069e-01 -2.8811954e-04],0
11,[-5.8153069e-01 -2.8811954e-04],1,-1.0,[-5.813865e-01  1.441859e-04],0
11,[-5.813865e-01  1.441859e-04],1,-1.0,[-5.808111e-01  5.754262e-04],0
11,[-5.808111e-01  5.754262e-04],1,-1.0,[-0.57980865  0.00100241],0
11,[-0.57980865  0.00100241],1,-1.0,[-0.57838666  0.00142199],0
11,[-0.57838666  0.00142199],1,-1.0,[-0.5765556   0.00183106],0
11,[-0.5765556   0.00183106],1,-1.0,[-0.5743291   0.00222656],0
11,[-0.5743291   0.00222656],1,-1.0,[-0.57172346  0.00260557],0
11,[-0.57172346  0.00260557],1,-1.0,[-0.56875825  0.00296526],0
11,[-0.56875825  0.00296526],1,-1.0,[-0.5654553   0.00330292],0
11,[-0.5654553   0.00330292],1,-1.0,[-0.5618393   0.00361602],0
11,[-0.5618393   0.00361602],1,-1.0,[-0.5579371   0.00390219],0
11,[-0.5579371   0.00390219],1,-1.0,[-0.5537778   0.00415927],0
11,[-0.5537778   0.00415927],1,-1.0,[-0.5493925   0.00438531],0
11,[-0.5493925   0.00438531],1,-1.0,[-0.54481393  0.00457857],0
11,[-0.54481393  0.00457857],1,-1.0,[-0.5400764   0.00473757],0
11,[-0.5400764   0.00473757],1,-1.0,[-0.53521526  0.00486111],0
11,[-0.53521526  0.00486111],1,-1.0,[-0.53026706  0.00494821],0
11,[-0.53026706  0.00494821],1,-1.0,[-0.52526885  0.00499822],0
11,[-0.52526885  0.00499822],1,-1.0,[-0.52025807  0.00501075],0
11,[-0.52025807  0.00501075],1,-1.0,[-0.5152724   0.00498569],0
11,[-0.5152724   0.00498569],1,-1.0,[-0.51034915  0.00492325],0
11,[-0.51034915  0.00492325],1,-1.0,[-0.50552523  0.0048239 ],0
11,[-0.50552523  0.0048239 ],1,-1.0,[-0.50083685  0.00468842],0
11,[-0.50083685  0.00468842],1,-1.0,[-0.496319    0.00451784],0
11,[-0.496319    0.00451784],1,-1.0,[-0.49200553  0.00431347],0
11,[-0.49200553  0.00431347],1,-1.0,[-0.48792866  0.00407687],0
11,[-0.48792866  0.00407687],1,-1.0,[-0.4841188   0.00380986],0
11,[-0.4841188   0.00380986],1,-1.0,[-0.48060435  0.00351445],0
11,[-0.48060435  0.00351445],1,-1.0,[-0.47741145  0.00319288],0
11,[-0.47741145  0.00319288],1,-1.0,[-0.47456387  0.00284759],0
11,[-0.47456387  0.00284759],1,-1.0,[-0.47208273  0.00248115],0
11,[-0.47208273  0.00248115],1,-1.0,[-0.4699864   0.00209632],0
11,[-0.4699864   0.00209632],1,-1.0,[-0.46829045  0.00169595],0
11,[-0.46829045  0.00169595],1,-1.0,[-0.4670074   0.00128304],0
11,[-0.4670074   0.00128304],1,-1.0,[-0.46614677  0.00086064],0
11,[-0.46614677  0.00086064],1,-1.0,[-4.6571487e-01  4.3188361e-04],0
11,[-4.6571487e-01  4.3188361e-04],1,-1.0,[-4.6571496e-01 -6.7010568e-08],0
11,[-4.6571496e-01 -6.7010568e-08],1,-1.0,[-4.6614698e-01 -4.3201714e-04],0
11,[-4.6614698e-01 -4.3201714e-04],1,-1.0,[-0.46700776 -0.00086078],0
11,[-0.46700776 -0.00086078],1,-1.0,[-0.46829093 -0.00128317],0
11,[-0.46829093 -0.00128317],1,-1.0,[-0.469987   -0.00169608],0
11,[-0.469987   -0.00169608],1,-1.0,[-0.47208345 -0.00209644],0
11,[-0.47208345 -0.00209644],1,-1.0,[-0.4745647  -0.00248127],0
11,[-0.4745647  -0.00248127],1,-1.0,[-0.4774124 -0.0028477],0
11,[-0.4774124 -0.0028477],1,-1.0,[-0.4806054  -0.00319299],0
11,[-0.4806054  -0.00319299],1,-1.0,[-0.48411992 -0.00351454],0
11,[-0.48411992 -0.00351454],1,-1.0,[-0.48792988 -0.00380994],0
11,[-0.48792988 -0.00380994],1,-1.0,[-0.49200684 -0.00407695],0
11,[-0.49200684 -0.00407695],1,-1.0,[-0.49632037 -0.00431354],0
11,[-0.49632037 -0.00431354],1,-1.0,[-0.5008383 -0.0045179],0
11,[-0.5008383 -0.0045179],1,-1.0,[-0.5055267  -0.00468847],0
11,[-0.5055267  -0.00468847],1,-1.0,[-0.51035064 -0.00482394],0
11,[-0.51035064 -0.00482394],1,-1.0,[-0.5152739  -0.00492328],0
11,[-0.5152739  -0.00492328],1,-1.0,[-0.5202596  -0.00498571],0
11,[-0.5202596  -0.00498571],1,-1.0,[-0.5252704  -0.00501075],0
11,[-0.5252704  -0.00501075],1,-1.0,[-0.5302686  -0.00499821],0
11,[-0.5302686  -0.00499821],1,-1.0,[-0.5352168  -0.00494819],0
11,[-0.5352168  -0.00494819],1,-1.0,[-0.54007787 -0.00486107],0
11,[-0.54007787 -0.00486107],1,-1.0,[-0.5448154  -0.00473753],0
11,[-0.5448154  -0.00473753],1,-1.0,[-0.5493939  -0.00457851],0
11,[-0.5493939  -0.00457851],1,-1.0,[-0.5537792  -0.00438524],0
11,[-0.5537792  -0.00438524],1,-1.0,[-0.55793834 -0.0041592 ],0
11,[-0.55793834 -0.0041592 ],1,-1.0,[-0.5618405  -0.00390211],0
11,[-0.5618405  -0.00390211],1,-1.0,[-0.5654564  -0.00361592],0
11,[-0.5654564  -0.00361592],1,-1.0,[-0.5687592  -0.00330282],0
11,[-0.5687592  -0.00330282],1,-1.0,[-0.57172436 -0.00296515],0
11,[-0.57172436 -0.00296515],1,-1.0,[-0.5743298  -0.00260546],0
11,[-0.5743298  -0.00260546],1,-1.0,[-0.57655627 -0.00222644],0
11,[-0.57655627 -0.00222644],1,-1.0,[-0.5783872  -0.00183093],0
11,[-0.5783872  -0.00183093],1,-1.0,[-0.57980907 -0.00142187],0
11,[-0.57980907 -0.00142187],1,-1.0,[-0.5808113  -0.00100228],0
11,[-0.5808113  -0.00100228],1,-1.0,[-5.813866e-01 -5.752931e-04],0
11,[-5.813866e-01 -5.752931e-04],1,-1.0,[-5.8153069e-01 -1.4405194e-04],0
11,[-5.8153069e-01 -1.4405194e-04],1,-1.0,[-5.8124244e-01  2.8825333e-04],0
11,[-5.8124244e-01  2.8825333e-04],1,-1.0,[-0.58052397  0.00071843],0
11,[-0.58052397  0.00071843],1,-1.0,[-0.5793807  0.0011433],0
11,[-0.5793807  0.0011433],1,-1.0,[-0.577821    0.00155971],0
11,[-0.577821    0.00155971],1,-1.0,[-0.5758564   0.00196459],0
11,[-0.5758564   0.00196459],1,-1.0,[-0.57350147  0.00235491],0
11,[-0.57350147  0.00235491],1,-1.0,[-0.5707737   0.00272779],0
11,[-0.5707737   0.00272779],1,-1.0,[-0.5676933   0.00308042],0
11,[-0.5676933   0.00308042],1,-1.0,[-0.56428313  0.00341017],0
11,[-0.56428313  0.00341017],1,-1.0,[-0.5605686   0.00371454],0
11,[-0.5605686   0.00371454],1,-1.0,[-0.5565773   0.00399125],0
11,[-0.5565773   0.00399125],1,-1.0,[-0.55233914  0.00423818],0
11,[-0.55233914  0.00423818],1,-1.0,[-0.54788566  0.00445347],0
11,[-0.54788566  0.00445347],1,-1.0,[-0.5432502   0.00463546],0
11,[-0.5432502   0.00463546],1,-1.0,[-0.53846747  0.00478276],0
11,[-0.53846747  0.00478276],1,-1.0,[-0.5335732   0.00489424],0
11,[-0.5335732   0.00489424],1,-1.0,[-0.5286042   0.00496903],0
11,[-0.5286042   0.00496903],1,-1.0,[-0.5235976   0.00500657],0
11,[-0.5235976   0.00500657],1,-1.0,[-0.51859105  0.00500656],0
11,[-0.51859105  0.00500656],1,-1.0,[-0.51362205  0.00496901],0
11,[-0.51362205  0.00496901],1,-1.0,[-0.50872785  0.00489419],0
11,[-0.50872785  0.00489419],1,-1.0,[-0.5039452  0.0047827],0
11,[-0.5039452  0.0047827],1,-1.0,[-0.49930975  0.00463538],0
11,[-0.49930975  0.00463538],1,-1.0,[-0.4948564   0.00445338],0
11,[-0.4948564   0.00445338],1,-1.0,[-0.49061832  0.00423808],0
11,[-0.49061832  0.00423808],1,-1.0,[-0.4866272   0.00399112],0
11,[-0.4866272   0.00399112],1,-1.0,[-0.48291278  0.00371441],0
11,[-0.48291278  0.00371441],1,-1.0,[-0.47950277  0.00341002],0
11,[-0.47950277  0.00341002],1,-1.0,[-0.4764225   0.00308026],0
11,[-0.4764225   0.00308026],1,-1.0,[-0.4736949   0.00272762],0
11,[-0.4736949   0.00272762],1,-1.0,[-0.47134015  0.00235474],0
11,[-0.47134015  0.00235474],1,-1.0,[-0.46937573  0.0019644 ],0
11,[-0.46937573  0.0019644 ],1,-1.0,[-0.46781623  0.00155952],0
11,[-0.46781623  0.00155952],1,-1.0,[-0.46667314  0.0011431 ],0
11,[-0.46667314  0.0011431 ],1,-1.0,[-0.4659549   0.00071823],0
11,[-0.4659549   0.00071823],1,-1.0,[-4.6566683e-01  2.8805263e-04],0
11,[-4.6566683e-01  2.8805263e-04],1,-1.0,[-4.6581110e-01 -1.4425289e-04],0
11,[-4.6581110e-01 -1.4425289e-04],1,-1.0,[-0.4663866  -0.00057549],0
11,[-0.4663866  -0.00057549],1,-1.0,[-0.46738908 -0.00100248],0
11,[-0.46738908 -0.00100248],1,-1.0,[-0.46881112 -0.00142206],0
11,[-0.46881112 -0.00142206],1,-1.0,[-0.47064224 -0.00183112],0
11,[-0.47064224 -0.00183112],1,-1.0,[-0.47286886 -0.00222662],0
11,[-0.47286886 -0.00222662],1,-1.0,[-0.4754745  -0.00260563],0
11,[-0.4754745  -0.00260563],1,-1.0,[-0.4784398  -0.00296531],0
11,[-0.4784398  -0.00296531],1,-1.0,[-0.48174277 -0.00330297],0
11,[-0.48174277 -0.00330297],1,-1.0,[-0.48535883 -0.00361606],0
11,[-0.48535883 -0.00361606],1,-1.0,[-0.48926106 -0.00390223],0
11,[-0.48926106 -0.00390223],1,-1.0,[-0.4934204  -0.00415931],0
11,[-0.4934204  -0.00415931],1,-1.0,[-0.4978057  -0.00438534],0
11,[-0.4978057  -0.00438534],1,-1.0,[-0.5023843 -0.0045786],0
11,[-0.5023843 -0.0045786],1,-1.0,[-0.5071219 -0.0047376],0
11,[-0.5071219 -0.0047376],1,-1.0,[-0.51198304 -0.00486112],0
11,[-0.51198304 -0.00486112],1,-1.0,[-0.51693124 -0.00494822],0
11,[-0.51693124 -0.00494822],1,-1.0,[-0.5219295  -0.00499823],0
11,[-0.5219295  -0.00499823],1,-1.0,[-0.5269402  -0.00501075],1
12,"(array([-0.45297438,  0.        ], dtype=float32), {})",1,-1.0,[-0.45350012 -0.00052573],0
12,[-0.45350012 -0.00052573],1,-1.0,[-0.45454773 -0.0010476 ],0
12,[-0.45454773 -0.0010476 ],1,-1.0,[-0.4561095  -0.00156179],0
12,[-0.4561095  -0.00156179],1,-1.0,[-0.45817402 -0.00206451],0
12,[-0.45817402 -0.00206451],1,-1.0,[-0.46072605 -0.00255205],0
12,[-0.46072605 -0.00255205],1,-1.0,[-0.46374688 -0.0030208 ],0
12,[-0.46374688 -0.0030208 ],1,-1.0,[-0.46721414 -0.00346728],0
12,[-0.46721414 -0.00346728],1,-1.0,[-0.4711023  -0.00388816],0
12,[-0.4711023  -0.00388816],1,-1.0,[-0.47538257 -0.00428025],0
12,[-0.47538257 -0.00428025],1,-1.0,[-0.48002318 -0.00464062],0
12,[-0.48002318 -0.00464062],1,-1.0,[-0.48498967 -0.0049665 ],0
12,[-0.48498967 -0.0049665 ],1,-1.0,[-0.4902451  -0.00525542],0
12,[-0.4902451  -0.00525542],1,-1.0,[-0.49575025 -0.00550516],0
12,[-0.49575025 -0.00550516],1,-1.0,[-0.501464   -0.00571378],0
12,[-0.501464   -0.00571378],1,-1.0,[-0.5073437  -0.00587967],0
12,[-0.5073437  -0.00587967],1,-1.0,[-0.51334524 -0.00600153],0
12,[-0.51334524 -0.00600153],1,-1.0,[-0.51942366 -0.00607842],0
12,[-0.51942366 -0.00607842],1,-1.0,[-0.5255334  -0.00610973],0
12,[-0.5255334  -0.00610973],1,-1.0,[-0.5316286  -0.00609522],0
12,[-0.5316286  -0.00609522],1,-1.0,[-0.53766364 -0.00603501],0
12,[-0.53766364 -0.00603501],1,-1.0,[-0.54359317 -0.00592955],0
12,[-0.54359317 -0.00592955],1,-1.0,[-0.54937285 -0.00577968],0
12,[-0.54937285 -0.00577968],1,-1.0,[-0.5549594  -0.00558657],0
12,[-0.5549594  -0.00558657],1,-1.0,[-0.56031114 -0.00535171],0
12,[-0.56031114 -0.00535171],1,-1.0,[-0.5653881  -0.00507693],0
12,[-0.5653881  -0.00507693],1,-1.0,[-0.5701524  -0.00476433],0
12,[-0.5701524  -0.00476433],1,-1.0,[-0.5745687  -0.00441631],0
12,[-0.5745687  -0.00441631],1,-1.0,[-0.5786042  -0.00403552],0
12,[-0.5786042  -0.00403552],1,-1.0,[-0.5822291  -0.00362485],0
12,[-0.5822291  -0.00362485],1,-1.0,[-0.5854165  -0.00318739],0
12,[-0.5854165  -0.00318739],1,-1.0,[-0.5881429  -0.00272641],0
12,[-0.5881429  -0.00272641],1,-1.0,[-0.59038824 -0.00224535],0
12,[-0.59038824 -0.00224535],1,-1.0,[-0.59213597 -0.00174777],0
12,[-0.59213597 -0.00174777],1,-1.0,[-0.59337336 -0.00123736],0
12,[-0.59337336 -0.00123736],1,-1.0,[-0.59409124 -0.00071786],0
12,[-0.59409124 -0.00071786],1,-1.0,[-5.9428430e-01 -1.9309823e-04],0
12,[-5.9428430e-01 -1.9309823e-04],1,-1.0,[-5.9395123e-01  3.3307893e-04],0
12,[-5.9395123e-01  3.3307893e-04],1,-1.0,[-0.5930944   0.00085681],0
12,[-0.5930944   0.00085681],1,-1.0,[-0.59172016  0.00137426],0
12,[-0.59172016  0.00137426],1,-1.0,[-0.5898385   0.00188162],0
12,[-0.5898385   0.00188162],1,-1.0,[-0.5874634   0.00237516],0
12,[-0.5874634   0.00237516],1,-1.0,[-0.58461213  0.00285122],0
12,[-0.58461213  0.00285122],1,-1.0,[-0.58130586  0.00330627],0
12,[-0.58130586  0.00330627],1,-1.0,[-0.57756895  0.00373691],0
12,[-0.57756895  0.00373691],1,-1.0,[-0.57342905  0.00413992],0
12,[-0.57342905  0.00413992],1,-1.0,[-0.5689168   0.00451226],0
12,[-0.5689168   0.00451226],1,-1.0,[-0.5640657  0.0048511],0
12,[-0.5640657  0.0048511],1,-1.0,[-0.5589118   0.00515386],0
12,[-0.5589118   0.00515386],1,-1.0,[-0.5534936   0.00541821],0
12,[-0.5534936   0.00541821],1,-1.0,[-0.5478515   0.00564212],0
12,[-0.5478515   0.00564212],1,-1.0,[-0.54202765  0.00582385],0
12,[-0.54202765  0.00582385],1,-1.0,[-0.53606564  0.005962  ],0
12,[-0.53606564  0.005962  ],1,-1.0,[-0.53001016  0.00605548],0
12,[-0.53001016  0.00605548],1,-1.0,[-0.5239066   0.00610356],0
12,[-0.5239066   0.00610356],1,-1.0,[-0.51780075  0.00610587],0
12,[-0.51780075  0.00610587],1,-1.0,[-0.51173836  0.00606239],0
12,[-0.51173836  0.00606239],1,-1.0,[-0.5057649   0.00597345],0
12,[-0.5057649   0.00597345],1,-1.0,[-0.49992514  0.00583976],0
12,[-0.49992514  0.00583976],1,-1.0,[-0.49426275  0.00566236],0
12,[-0.49426275  0.00566236],1,-1.0,[-0.48882014  0.00544262],0
12,[-0.48882014  0.00544262],1,-1.0,[-0.4836379   0.00518226],0
12,[-0.4836379   0.00518226],1,-1.0,[-0.4787546   0.00488327],0
12,[-0.4787546   0.00488327],1,-1.0,[-0.47420666  0.00454795],0
12,[-0.47420666  0.00454795],1,-1.0,[-0.4700278   0.00417886],0
12,[-0.4700278   0.00417886],1,-1.0,[-0.466249    0.00377881],0
12,[-0.466249    0.00377881],1,-1.0,[-0.4628982  0.0033508],0
12,[-0.4628982  0.0033508],1,-1.0,[-0.46000013  0.00289806],0
12,[-0.46000013  0.00289806],1,-1.0,[-0.45757616  0.00242396],0
12,[-0.45757616  0.00242396],1,-1.0,[-0.45564416  0.00193202],0
12,[-0.45564416  0.00193202],1,-1.0,[-0.45421827  0.00142589],0
12,[-0.45421827  0.00142589],1,-1.0,[-0.45330897  0.00090928],0
12,[-0.45330897  0.00090928],1,-1.0,[-4.5292297e-01  3.8600576e-04],0
12,[-4.5292297e-01  3.8600576e-04],1,-1.0,[-4.5306307e-01 -1.4010008e-04],0
12,[-4.5306307e-01 -1.4010008e-04],1,-1.0,[-0.45372826 -0.00066518],0
12,[-0.45372826 -0.00066518],1,-1.0,[-0.45491362 -0.00118538],0
12,[-0.45491362 -0.00118538],1,-1.0,[-0.4566105  -0.00169688],0
12,[-0.4566105  -0.00169688],1,-1.0,[-0.45880643 -0.00219592],0
12,[-0.45880643 -0.00219592],1,-1.0,[-0.46148524 -0.00267881],0
12,[-0.46148524 -0.00267881],1,-1.0,[-0.4646272  -0.00314197],0
12,[-0.4646272  -0.00314197],1,-1.0,[-0.46820915 -0.00358195],0
12,[-0.46820915 -0.00358195],1,-1.0,[-0.4722046  -0.00399546],0
12,[-0.4722046  -0.00399546],1,-1.0,[-0.476584   -0.00437939],0
12,[-0.476584   -0.00437939],1,-1.0,[-0.48131484 -0.00473084],0
12,[-0.48131484 -0.00473084],1,-1.0,[-0.48636195 -0.00504712],0
12,[-0.48636195 -0.00504712],1,-1.0,[-0.49168777 -0.00532581],0
12,[-0.49168777 -0.00532581],1,-1.0,[-0.49725255 -0.00556478],0
12,[-0.49725255 -0.00556478],1,-1.0,[-0.5030147  -0.00576217],0
12,[-0.5030147  -0.00576217],1,-1.0,[-0.50893116 -0.00591645],0
12,[-0.50893116 -0.00591645],1,-1.0,[-0.5149576  -0.00602642],0
12,[-0.5149576  -0.00602642],1,-1.0,[-0.5210488  -0.00609122],0
12,[-0.5210488  -0.00609122],1,-1.0,[-0.52715915 -0.00611035],0
12,[-0.52715915 -0.00611035],1,-1.0,[-0.5332428  -0.00608365],0
12,[-0.5332428  -0.00608365],1,-1.0,[-0.5392541  -0.00601133],0
12,[-0.5392541  -0.00601133],1,-1.0,[-0.5451481  -0.00589396],0
12,[-0.5451481  -0.00589396],1,-1.0,[-0.55088055 -0.00573245],0
12,[-0.55088055 -0.00573245],1,-1.0,[-0.5564086  -0.00552806],0
12,[-0.5564086  -0.00552806],1,-1.0,[-0.561691   -0.00528239],0
12,[-0.561691   -0.00528239],1,-1.0,[-0.5666883  -0.00499732],0
12,[-0.5666883  -0.00499732],1,-1.0,[-0.57136333 -0.00467504],0
12,[-0.57136333 -0.00467504],1,-1.0,[-0.5756814  -0.00431803],0
12,[-0.5756814  -0.00431803],1,-1.0,[-0.5796104 -0.003929 ],0
12,[-0.5796104 -0.003929 ],1,-1.0,[-0.58312124 -0.00351089],0
12,[-0.58312124 -0.00351089],1,-1.0,[-0.58618814 -0.00306684],0
12,[-0.58618814 -0.00306684],1,-1.0,[-0.5887883  -0.00260017],0
12,[-0.5887883  -0.00260017],1,-1.0,[-0.5909026  -0.00211436],0
12,[-0.5909026  -0.00211436],1,-1.0,[-0.59251565 -0.00161301],0
12,[-0.59251565 -0.00161301],1,-1.0,[-0.5936155 -0.0010998],0
12,[-0.5936155 -0.0010998],1,-1.0,[-5.9419399e-01 -5.7853205e-04],0
12,[-5.9419399e-01 -5.7853205e-04],1,-1.0,[-5.9424698e-01 -5.3017146e-05],0
12,[-5.9424698e-01 -5.3017146e-05],1,-1.0,[-5.9377414e-01  4.7288652e-04],0
12,[-5.9377414e-01  4.7288652e-04],1,-1.0,[-0.5927788   0.00099532],0
12,[-0.5927788   0.00099532],1,-1.0,[-0.59126836  0.00151046],0
12,[-0.59126836  0.00151046],1,-1.0,[-0.58925384  0.0020145 ],0
12,[-0.58925384  0.0020145 ],1,-1.0,[-0.5867501   0.00250373],0
12,[-0.5867501   0.00250373],1,-1.0,[-0.5837756   0.00297454],0
12,[-0.5837756   0.00297454],1,-1.0,[-0.5803521   0.00342342],0
12,[-0.5803521   0.00342342],1,-1.0,[-0.5765051   0.00384702],0
12,[-0.5765051   0.00384702],1,-1.0,[-0.572263    0.00424215],0
12,[-0.572263    0.00424215],1,-1.0,[-0.5676572   0.00460584],0
12,[-0.5676572   0.00460584],1,-1.0,[-0.56272185  0.00493531],0
12,[-0.56272185  0.00493531],1,-1.0,[-0.55749375  0.00522806],0
12,[-0.55749375  0.00522806],1,-1.0,[-0.5520119   0.00548184],0
12,[-0.5520119   0.00548184],1,-1.0,[-0.5463173   0.00569468],0
12,[-0.5463173   0.00569468],1,-1.0,[-0.5404523   0.00586493],0
12,[-0.5404523   0.00586493],1,-1.0,[-0.534461    0.00599128],0
12,[-0.534461    0.00599128],1,-1.0,[-0.5283883   0.00607273],0
12,[-0.5283883   0.00607273],1,-1.0,[-0.5222797   0.00610865],0
12,[-0.5222797   0.00610865],1,-1.0,[-0.5161809   0.00609876],0
12,[-0.5161809   0.00609876],1,-1.0,[-0.51013774  0.00604313],0
12,[-0.51013774  0.00604313],1,-1.0,[-0.5041956  0.0059422],0
12,[-0.5041956  0.0059422],1,-1.0,[-0.4983988   0.00579676],0
12,[-0.4983988   0.00579676],1,-1.0,[-0.49279085  0.00560794],0
12,[-0.49279085  0.00560794],1,-1.0,[-0.48741364  0.00537721],0
12,[-0.48741364  0.00537721],1,-1.0,[-0.48230729  0.00510635],0
12,[-0.48230729  0.00510635],1,-1.0,[-0.47750983  0.00479746],0
12,[-0.47750983  0.00479746],1,-1.0,[-0.47305694  0.00445289],0
12,[-0.47305694  0.00445289],1,-1.0,[-0.46898165  0.00407528],0
12,[-0.46898165  0.00407528],1,-1.0,[-0.46531418  0.00366748],0
12,[-0.46531418  0.00366748],1,-1.0,[-0.4620816   0.00323257],0
12,[-0.4620816   0.00323257],1,-1.0,[-0.45930782  0.00277381],0
12,[-0.45930782  0.00277381],1,-1.0,[-0.4570132   0.00229461],0
12,[-0.4570132   0.00229461],1,-1.0,[-0.45521468  0.00179853],0
12,[-0.45521468  0.00179853],1,-1.0,[-0.45392543  0.00128924],0
12,[-0.45392543  0.00128924],1,-1.0,[-0.45315495  0.00077049],0
12,[-0.45315495  0.00077049],1,-1.0,[-4.5290884e-01  2.4608203e-04],0
12,[-4.5290884e-01  2.4608203e-04],1,-1.0,[-4.5318899e-01 -2.8012734e-04],0
12,[-4.5318899e-01 -2.8012734e-04],1,-1.0,[-0.45399326 -0.00080428],0
12,[-0.45399326 -0.00080428],1,-1.0,[-0.4553158  -0.00132254],0
12,[-0.4553158  -0.00132254],1,-1.0,[-0.45714688 -0.00183109],0
12,[-0.45714688 -0.00183109],1,-1.0,[-0.45947307 -0.00232618],0
12,[-0.45947307 -0.00232618],1,-1.0,[-0.46227723 -0.00280416],0
12,[-0.46227723 -0.00280416],1,-1.0,[-0.4655387  -0.00326148],0
12,[-0.4655387  -0.00326148],1,-1.0,[-0.46923345 -0.00369474],0
12,[-0.46923345 -0.00369474],1,-1.0,[-0.47333413 -0.00410067],0
12,[-0.47333413 -0.00410067],1,-1.0,[-0.47781035 -0.00447623],0
12,[-0.47781035 -0.00447623],1,-1.0,[-0.4826289  -0.00481856],0
12,[-0.4826289  -0.00481856],1,-1.0,[-0.487754   -0.00512506],0
12,[-0.487754   -0.00512506],1,-1.0,[-0.49314737 -0.00539338],0
12,[-0.49314737 -0.00539338],1,-1.0,[-0.4987688  -0.00562145],0
12,[-0.4987688  -0.00562145],1,-1.0,[-0.5045763 -0.0058075],0
12,[-0.5045763 -0.0058075],1,-1.0,[-0.5105264  -0.00595009],0
12,[-0.5105264  -0.00595009],1,-1.0,[-0.5165745  -0.00604811],0
12,[-0.5165745  -0.00604811],1,-1.0,[-0.52267534 -0.00610079],0
